"cod_tara","an","valoare","indicator"
"SI",2019,2.06,"cheltuieli_cd_rap_la_pib"
"SI",2020,2.16,"cheltuieli_cd_rap_la_pib"
"SI",2021,2.14,"cheltuieli_cd_rap_la_pib"
"SI",2022,2.1,"cheltuieli_cd_rap_la_pib"
"SI",2023,2.13,"cheltuieli_cd_rap_la_pib"
"SI",2024,2.16,"cheltuieli_cd_rap_la_pib"
"SK",2000,0.64,"cheltuieli_cd_rap_la_pib"
"SK",2001,0.63,"cheltuieli_cd_rap_la_pib"
"SK",2002,0.56,"cheltuieli_cd_rap_la_pib"
"SK",2003,0.57,"cheltuieli_cd_rap_la_pib"
"SK",2004,0.5,"cheltuieli_cd_rap_la_pib"
"SK",2005,0.5,"cheltuieli_cd_rap_la_pib"
"SK",2006,0.47,"cheltuieli_cd_rap_la_pib"
"SK",2007,0.45,"cheltuieli_cd_rap_la_pib"
"SK",2008,0.46,"cheltuieli_cd_rap_la_pib"
"SK",2009,0.47,"cheltuieli_cd_rap_la_pib"
"SK",2010,0.61,"cheltuieli_cd_rap_la_pib"
"SK",2011,0.65,"cheltuieli_cd_rap_la_pib"
"SK",2012,0.79,"cheltuieli_cd_rap_la_pib"
"SK",2013,0.82,"cheltuieli_cd_rap_la_pib"
"SK",2014,0.87,"cheltuieli_cd_rap_la_pib"
"SK",2015,1.15,"cheltuieli_cd_rap_la_pib"
"SK",2016,0.79,"cheltuieli_cd_rap_la_pib"
"SK",2017,0.88,"cheltuieli_cd_rap_la_pib"
"SK",2018,0.83,"cheltuieli_cd_rap_la_pib"
"SK",2019,0.82,"cheltuieli_cd_rap_la_pib"
"SK",2020,0.89,"cheltuieli_cd_rap_la_pib"
"SK",2021,0.9,"cheltuieli_cd_rap_la_pib"
"SK",2022,0.98,"cheltuieli_cd_rap_la_pib"
"SK",2023,1.04,"cheltuieli_cd_rap_la_pib"
"SK",2024,0.98,"cheltuieli_cd_rap_la_pib"
