"region_id","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"FI20","0.0","-4.7","-2.0","1.0","-7.9","3.4","-13.8","12.4","6.8","4.1"
"FIZZ","-0.5","-9.3","-3.2","5.8","21.5","27.7","-13.5","1.9","6.2","2.9"
"SE11","4.1","5.6","2.1","0.8","4.2","4.2","-2.2","5.7","1.4","0.3"
"SE12","0.8","3.3","2.8","3.0","1.3","0.8","-1.4","6.9","3.2","0.5"
"SE21","1.8","3.5","3.0","3.7","-0.5","0.9","-2.7","8.4","0.3","-0.9"
"SE22","3.2","3.5","0.1","2.9","2.1","3.5","-0.7","4.9","0.6","2.9"
"SE23","2.2","5.9","2.6","1.6","1.2","2.4","-4.6","7.6","1.9","0.7"
"SE31","0.3","1.7","2.4","1.4","0.5","2.1","-2.7","3.0","2.3","-7.6"
"SE32","0.8","1.1","0.0","2.1","-0.2","2.2","-2.7","5.3","4.7","0.0"
"SE33","-0.9","1.9","0.9","3.3","0.0","2.4","0.0","6.4","0.5","-3.3"
"SEZZ","-2.5","-3.0","-2.7","0.2","-1.4","0.8","-6.6","-1.9","11.4","-2.0"
"ME00","1.9","3.8","2.4","4.6","6.0","4.2","-14.4","13.2","6.3","5.7"
"MK00","5.0","4.4","2.0","0.9","2.9","3.8","-4.3","4.0","2.9","2.3"
"RS11","-5.8","3.2","4.0","3.2","7.2","6.3","-1.0","4.1","1.3","11.3"
"RS12","-0.5","-1.0","3.2","1.9","2.7","3.8","-0.1","7.7","3.5","1.5"
"RS21","4.7","2.2","0.5","1.4","1.4","3.9","-1.0","9.1","3.5","-2.0"
"RS22","-1.3","1.1","1.6","4.2","7.5","3.2","1.1","18.7","3.1","1.2"
"RSZZ","0.2","19.4","-2.8","-0.4","-19.4","-9.2","-9.1","0.3","-3.1","-6.9"
